Month,Kiln APR (%),Kiln Rank,Total Operators,Percentile,Network Mean APR (%),Network Median APR (%),Diff vs Mean (bps),Diff vs Median (bps),Extra Rewards vs Mean (ETH),Extra Rewards vs Median (ETH),Z-Score,Days
2024-10,0.5807234208993324,2,9,88.88888888888889,0.5156589415179593,0.5290289660959383,6.506447938137306,5.169445480339412,14.316267527242275,11.374434279300417,0.876356402142592,30
2024-11,0.6032170017178551,2,9,88.88888888888889,0.5245106335460772,0.5065400355553812,7.870636817177788,9.667696616247396,16.09891537132813,19.77469336673707,0.9304862151041318,28
2024-12,0.4918417551839445,1,9,100.0,0.39803925362578263,0.4159913906504626,9.380250155816189,7.585036453348192,19.643076484101144,15.883739635177108,2.166923324283991,29
2025-01,0.45858013597115815,1,9,100.0,0.4027735617775729,0.4194097694531223,5.580657419358521,3.9170366518035804,11.859346526624881,8.324018394336205,1.1139556003826716,30
2025-02,0.39087178806647044,7,9,33.33333333333333,0.39947096634191565,0.408376842946334,-0.8599178275445207,-1.750505487986354,-1.6092836768042167,-3.2759640720750034,-0.16034839956749294,27
2025-03,0.45002075176555506,3,9,77.77777777777779,0.3858672769122483,0.39295281424178813,6.415347485330671,5.706793752376692,13.15994817990299,11.706475795176736,0.9136737080465811,30
2025-04,0.4003374040317845,4,9,66.66666666666666,0.3925617801916672,0.3559212419871626,0.7775623840117294,4.441616204462194,1.5204672148371299,8.685260448082866,0.07066918109180322,29
2025-05,0.40447134449112815,2,9,88.88888888888889,0.33703677833746076,0.3478308026335896,6.743456615366738,5.6640541857538516,13.30777746267157,11.177646263603405,1.1888877284936212,30
2025-06,0.34536898587124093,1,9,100.0,0.257152729977184,0.27500549880215874,8.82162558940569,7.0363487069082185,16.673945460349827,13.29955498450198,1.8032820072181492,29
2025-07,0.3164074506939385,1,9,100.0,0.2502653615111269,0.26418497958254306,6.614208918281159,5.222247111139541,13.214384840983369,10.433414473887666,1.5659421600512942,31
2025-08,0.2605735043818549,1,9,100.0,0.19403934412043827,0.200576151127092,6.653416026141663,5.99973532547629,12.469660967946364,11.24454943327599,1.769079096599369,30
