Month,Kiln APR (%),Kiln Rank,Total Operators,Percentile,Network Mean APR (%),Network Median APR (%),Diff vs Mean (bps),Diff vs Median (bps),Extra Rewards vs Mean (ETH),Extra Rewards vs Median (ETH),Z-Score,Days
2024-09,2.7817130775595853,7,9,33.33333333333333,2.79961307165319,2.804879463798035,-1.7899994093604696,-2.3166386238449714,-3.8605608740901136,-4.996384012113838,-0.954340689184503,29
2024-10,2.812650150552997,1,9,100.0,2.7906537125682864,2.7952296060041992,2.199643798471013,1.7420544548797656,4.8379532187179795,3.831519431930709,1.3848290049332312,30
2024-11,2.786482890574885,4,9,66.66666666666666,2.7843557690110226,2.78074620825343,0.21271215638624802,0.573668232145448,0.4506168915834269,1.215278900657387,0.20011503250952056,29
2024-12,2.8178425933876836,1,9,100.0,2.7936925810768414,2.7904933926573117,2.415001231084214,2.734920073037203,5.409983864672231,6.126652556469657,2.5104837988541426,31
2025-01,2.816945322473147,5,9,55.55555555555556,2.815502984278214,2.8164091809099423,0.14423381949329322,0.053614156320484774,0.29635062972167636,0.11015855396043828,0.09490120350318994,29
2025-02,2.79935674786145,8,9,22.22222222222222,2.816127063991727,2.8184540491355032,-1.6770316130277143,-1.9097301274053486,-3.139770748160599,-3.575433369489641,-1.1388753711178536,27
2025-03,2.8030442170839516,8,9,22.22222222222222,2.809772837965659,2.8065317165824513,-0.6728620881707101,-0.3487499498499788,-1.3806171451219555,-0.7155852121677941,-0.7705494655065245,30
2025-04,2.790090464791551,8,9,22.22222222222222,2.803947550782744,2.8025671668130823,-1.3857085991192744,-1.2476702021531338,-2.803769128096781,-2.5244695725108373,-0.9678106114405042,30
2025-05,2.7872614588896027,8,9,22.22222222222222,2.8055284335063306,2.803579847490519,-1.8266974616728062,-1.6318388600916611,-3.726182561380047,-3.328700910268729,-1.1732999385779208,31
2025-06,2.7583562038367426,7,9,33.33333333333333,2.763198506427099,2.7660379545873415,-0.48423025903562844,-0.7681750750598848,-0.9468901163514972,-1.5021312126391833,-0.6477317113393334,30
2025-07,2.7464066885780425,5,9,55.55555555555556,2.7427199797458934,2.7470389195887672,0.36867088321488467,-0.06322310107248486,0.7127739427952151,-0.12223308397508956,0.25835253348938736,30
2025-08,2.7445742163437656,4,9,66.66666666666666,2.7424359557015476,2.743432233706729,0.21382606422180178,0.11419826370366593,0.414139727164386,0.22117994803395302,0.1870985228480277,31
