date,month,operator_name,operator_id,reward_value,el_reward_value,balance,rank_in_month,percentile,threshold,above_threshold_eth,above_threshold_pct,outlier_method,month_mean,month_median,month_std,std_above_mean,days_in_month
2025-02-03,2025-02,Staking Facilities,0,53.9953,34.2075,255328,1,100.0,16.342,17.8655,109.3229,std_el_based,23.2985,21.4656,6.3281,4.8509,28
2025-02-25,2025-02,Gateway.fm AS,35,53.249,33.4414,251712,1,100.0,17.2007,16.2407,94.4187,std_el_based,23.7278,21.5084,6.6082,4.4674,28
2025-02-26,2025-02,Blockscape,5,31.3979,12.3492,251552,1,100.0,9.2002,3.1489,34.2268,std_el_based,22.962,22.0459,2.8623,2.9472,28
2025-02-28,2025-02,Chorus One,3,39.4518,20.0339,250912,1,100.0,12.1883,7.8456,64.3694,std_el_based,23.6725,22.5029,4.0766,3.8706,28
2025-02-28,2025-02,P2P.org,2,35.3935,16.3029,250912,1,100.0,10.6111,5.6918,53.64,std_el_based,23.3779,22.3287,3.446,3.4869,28
2025-02-28,2025-02,RockawayX Infra,38,30.2662,10.3053,250944,2,96.4286,8.4863,1.819,21.4351,std_el_based,22.8414,21.8473,2.6327,2.8202,28
2025-03-02,2025-03,Kiln,8,31.9359,11.9901,250944,1,100.0,8.9858,3.0042,33.4333,std_el_based,22.5729,21.5833,2.9362,3.1888,31
2025-03-04,2025-03,Attestant (BVI) Limited,29,28.9458,9.4679,250752,1,100.0,6.7609,2.707,40.039,std_el_based,21.4937,20.5517,2.4311,3.0653,31
2025-03-10,2025-03,Attestant (BVI) Limited,29,27.022,7.8343,250336,2,96.7742,6.7609,1.0733,15.8756,std_el_based,21.4937,20.5517,2.4311,2.274,31
2025-03-10,2025-03,Blockscape,5,29.3881,10.4838,250304,2,96.7742,8.4721,2.0117,23.7449,std_el_based,22.4086,21.5607,2.7098,2.5757,31
2025-03-10,2025-03,Chorus One,3,46.6744,27.0278,250304,1,100.0,15.4424,11.5854,75.0229,std_el_based,23.4929,21.1603,5.6639,4.0928,31
2025-03-10,2025-03,Gateway.fm AS,35,34.4371,14.5773,250336,2,96.7742,12.9881,1.5892,12.236,std_el_based,23.0741,20.8316,4.5989,2.4708,31
2025-03-10,2025-03,P2P.org,2,35.7677,15.9489,250304,2,96.7742,13.4599,2.489,18.4917,std_el_based,23.611,21.6941,4.6926,2.5906,31
2025-03-10,2025-03,ParaFi Technologies LLC,37,63.155,44.1142,250336,1,100.0,18.5156,25.5987,138.2548,std_el_based,22.762,21.099,7.4668,5.4097,31
2025-03-10,2025-03,Staking Facilities,0,66.4782,46.9247,250304,1,100.0,20.9106,26.0141,124.4059,std_el_based,23.5064,20.9975,8.4069,5.1115,31
2025-03-11,2025-03,Blockscape,5,30.3116,11.3064,249888,1,100.0,8.4721,2.8343,33.4546,std_el_based,22.4086,21.5607,2.7098,2.9165,31
2025-03-11,2025-03,Chorus One,3,35.255,15.4815,249888,2,96.7742,15.4424,0.0391,0.2534,std_el_based,23.4929,21.1603,5.6639,2.0767,31
2025-03-11,2025-03,RockawayX Infra,38,50.069,30.118,249920,1,100.0,13.7551,16.3628,118.9579,std_el_based,22.6663,21.4561,5.3234,5.1476,31
2025-03-19,2025-03,P2P.org,2,39.9236,20.6629,248960,1,100.0,13.4599,7.2029,53.5139,std_el_based,23.611,21.6941,4.6926,3.4763,31
2025-03-29,2025-03,Gateway.fm AS,35,33.3636,14.6801,248992,3,93.5484,12.9881,1.692,13.0273,std_el_based,23.0741,20.8316,4.5989,2.2374,31
2025-03-30,2025-03,Gateway.fm AS,35,35.0282,16.4602,248992,1,100.0,12.9881,3.4722,26.7335,std_el_based,23.0741,20.8316,4.5989,2.5993,31
2025-04-02,2025-04,Staking Facilities,0,31.2199,11.3236,248416,1,100.0,8.5883,2.7353,31.8495,std_el_based,21.718,20.9308,3.1367,3.0293,30
2025-04-06,2025-04,Attestant (BVI) Limited,29,27.6377,8.2296,247936,1,100.0,6.0801,2.1494,35.3514,std_el_based,21.1273,20.585,2.1784,2.9885,30
2025-04-06,2025-04,Gateway.fm AS,35,60.5038,41.4401,247936,1,100.0,19.8667,21.5734,108.5906,std_el_based,23.4114,21.1718,7.6895,4.8238,30
2025-04-06,2025-04,ParaFi Technologies LLC,37,34.9856,15.8155,247936,1,100.0,8.3365,7.4791,89.7155,std_el_based,21.6515,20.8092,2.9336,4.5453,30
2025-04-07,2025-04,Attestant (BVI) Limited,29,26.9504,7.6155,247936,2,96.6667,6.0801,1.5354,25.2524,std_el_based,21.1273,20.585,2.1784,2.6731,30
2025-04-07,2025-04,Blockscape,5,30.1519,11.9007,247904,1,100.0,6.9747,4.9261,70.6279,std_el_based,21.6824,21.2106,2.0716,4.0882,30
2025-04-07,2025-04,Kiln,8,56.5928,37.3792,247904,1,100.0,16.8767,20.5025,121.484,std_el_based,22.6731,21.1944,6.6255,5.1196,30
2025-04-07,2025-04,RockawayX Infra,38,58.5785,38.0102,247936,1,100.0,16.2854,21.7248,133.4,std_el_based,22.2328,20.6204,6.8356,5.3171,30
2025-04-07,2025-04,Staking Facilities,0,29.6881,10.5801,247904,2,96.6667,8.5883,1.9918,23.1922,std_el_based,21.718,20.9308,3.1367,2.5409,30
2025-04-10,2025-04,P2P.org,2,41.686,22.5269,246656,1,100.0,11.9486,10.5783,88.5317,std_el_based,22.9549,21.5189,4.1937,4.4665,30
2025-04-10,2025-04,Staking Facilities,0,28.9064,9.3995,246656,3,93.3333,8.5883,0.8113,9.4463,std_el_based,21.718,20.9308,3.1367,2.2917,30
2025-04-22,2025-04,Chorus One,3,73.9003,54.8474,245504,1,100.0,26.1828,28.6646,109.479,std_el_based,24.7166,21.1794,10.3258,4.7632,30
2025-05-08,2025-05,Blockscape,5,26.0434,7.1949,242400,1,100.0,5.4439,1.7509,32.1626,std_el_based,20.8568,20.4882,1.7118,3.0299,31
2025-05-08,2025-05,Kiln,8,31.5498,12.9102,242400,1,100.0,7.5837,5.3265,70.2361,std_el_based,21.3319,21.0676,2.4817,4.1174,31
2025-05-09,2025-05,Attestant (BVI) Limited,29,30.2565,11.1327,242432,2,96.7742,9.2063,1.9265,20.9259,std_el_based,20.8997,19.8739,3.5319,2.6492,31
2025-05-09,2025-05,Chorus One,3,25.7798,7.4037,242400,1,100.0,4.8395,2.5641,52.9829,std_el_based,20.8751,20.2945,1.4262,3.439,31
2025-05-09,2025-05,P2P.org,2,32.4664,14.5254,242400,1,100.0,8.931,5.5944,62.6405,std_el_based,21.9792,21.0455,2.7733,3.7814,31
2025-05-09,2025-05,Staking Facilities,0,32.7046,13.7294,242400,1,100.0,8.0816,5.6478,69.8837,std_el_based,21.4397,20.7754,2.6935,4.1823,31
2025-05-10,2025-05,Gateway.fm AS,35,25.4507,6.6513,242432,1,100.0,6.1176,0.5337,8.7241,std_el_based,21.2103,20.7994,1.6634,2.5493,31
2025-05-11,2025-05,Attestant (BVI) Limited,29,36.7085,18.1369,242432,1,100.0,9.2063,8.9307,97.0064,std_el_based,20.8997,19.8739,3.5319,4.476,31
2025-05-11,2025-05,ParaFi Technologies LLC,37,22.1143,4.0377,242496,3,93.5484,3.9062,0.1315,3.3665,std_el_based,20.5615,20.799,1.1129,1.3952,31
2025-05-11,2025-05,Staking Facilities,0,27.9595,9.3902,242400,2,96.7742,8.0816,1.3086,16.1918,std_el_based,21.4397,20.7754,2.6935,2.4206,31
2025-05-16,2025-05,ParaFi Technologies LLC,37,22.6014,4.0679,238944,1,100.0,3.9062,0.1617,4.1394,std_el_based,20.5615,20.799,1.1129,1.8329,31
2025-05-18,2025-05,Gateway.fm AS,35,24.9276,6.5459,238944,2,96.7742,6.1176,0.4283,7.001,std_el_based,21.2103,20.7994,1.6634,2.2348,31
2025-05-18,2025-05,P2P.org,2,28.0141,9.311,238912,2,96.7742,8.931,0.3801,4.2558,std_el_based,21.9792,21.0455,2.7733,2.176,31
2025-05-23,2025-05,RockawayX Infra,38,24.1987,5.8096,238432,1,100.0,4.5481,1.2615,27.7364,std_el_based,20.7345,20.5281,1.1079,3.1269,31
2025-06-10,2025-06,Gateway.fm AS,35,23.949,5.4769,237504,2,96.6667,4.7876,0.6893,14.3986,std_el_based,20.1216,19.8679,1.5544,2.4624,30
2025-06-10,2025-06,P2P.org,2,22.3629,3.7397,237504,1,100.0,3.4935,0.2463,7.0494,std_el_based,20.0255,20.0055,1.0484,2.2295,30
2025-06-11,2025-06,Blockscape,5,26.3812,8.7331,237504,1,100.0,5.2796,3.4535,65.4124,std_el_based,20.1888,19.9397,1.664,3.7214,30
2025-06-12,2025-06,Gateway.fm AS,35,25.2593,7.1271,236928,1,100.0,4.7876,2.3396,48.8675,std_el_based,20.1216,19.8679,1.5544,3.3053,30
2025-06-13,2025-06,Attestant (BVI) Limited,29,20.4553,2.4624,237728,3,93.3333,2.1374,0.325,15.2031,std_el_based,19.1186,18.906,0.8007,1.6694,30
2025-06-13,2025-06,Chorus One,3,21.7313,4.1527,237760,1,100.0,3.3022,0.8505,25.7551,std_el_based,19.8507,19.5433,0.7522,2.5002,30
2025-06-16,2025-06,Staking Facilities,0,22.3939,4.1266,238112,1,100.0,3.9326,0.194,4.9335,std_el_based,20.0609,19.9286,1.0986,2.1236,30
2025-06-20,2025-06,Blockscape,5,24.0089,5.3331,239552,2,96.6667,5.2796,0.0535,1.0135,std_el_based,20.1888,19.9397,1.664,2.2957,30
2025-06-21,2025-06,Chorus One,3,21.2044,3.3667,239552,2,96.6667,3.3022,0.0644,1.9512,std_el_based,19.8507,19.5433,0.7522,1.7997,30
2025-06-22,2025-06,Kiln,8,48.3282,30.8872,238464,1,100.0,14.126,16.7612,118.6547,std_el_based,21.185,19.9068,5.3864,5.0392,30
2025-06-22,2025-06,RockawayX Infra,38,24.185,6.3364,238464,1,100.0,4.0398,2.2966,56.8507,std_el_based,19.9407,19.8663,1.1297,3.7572,30
2025-06-30,2025-06,Attestant (BVI) Limited,29,21.8788,2.5856,237888,1,100.0,2.1374,0.4481,20.966,std_el_based,19.1186,18.906,0.8007,3.4474,30
2025-07-10,2025-07,Staking Facilities,0,24.6611,7.199,237600,1,100.0,4.1644,3.0346,72.8715,std_el_based,19.5711,19.3203,1.2976,3.9225,31
2025-07-16,2025-07,Attestant (BVI) Limited,29,21.2497,2.6151,236352,1,100.0,2.392,0.2232,9.3293,std_el_based,18.7712,18.4983,1.0462,2.3691,31
2025-07-16,2025-07,Gateway.fm AS,35,24.3373,6.7557,236352,1,100.0,4.0921,2.6635,65.0891,std_el_based,19.639,19.5099,1.2699,3.6997,31
2025-07-16,2025-07,ParaFi Technologies LLC,37,20.6505,3.1825,236896,1,100.0,2.7631,0.4194,15.1788,std_el_based,19.3875,19.4212,0.7623,1.6568,31
2025-07-17,2025-07,Blockscape,5,22.1959,3.4574,235808,1,100.0,3.2885,0.1689,5.136,std_el_based,19.7852,19.6952,0.9397,2.5653,31
2025-07-21,2025-07,Chorus One,3,21.0647,3.0716,234400,1,100.0,2.6532,0.4184,15.7682,std_el_based,19.0336,19.0302,0.7776,2.6119,31
2025-07-21,2025-07,RockawayX Infra,38,33.7887,15.5046,234432,1,100.0,7.2911,8.2135,112.652,std_el_based,19.8951,19.232,2.7351,5.0797,31
2025-07-29,2025-07,P2P.org,2,31.04,13.9935,230944,1,100.0,6.8154,7.1781,105.3207,std_el_based,19.8894,19.3756,2.3915,4.6627,31
2025-08-01,2025-08,RockawayX Infra,38,19.6891,2.2791,230848,2,96.7742,2.124,0.1551,7.3007,std_el_based,18.3082,18.2169,0.694,1.9897,31
2025-08-09,2025-08,Gateway.fm AS,35,21.8298,5.0021,229696,2,96.7742,4.8669,0.1352,2.7784,std_el_based,18.8176,18.5793,1.5647,1.9251,31
2025-08-09,2025-08,RockawayX Infra,38,19.4995,2.433,229696,3,93.5484,2.124,0.309,14.5455,std_el_based,18.3082,18.2169,0.694,1.7165,31
2025-08-10,2025-08,Blockscape,5,23.9421,6.5573,229664,1,100.0,4.0998,2.4575,59.9415,std_el_based,18.8888,18.6853,1.366,3.6992,31
2025-08-13,2025-08,RockawayX Infra,38,20.0874,2.453,228672,1,100.0,2.124,0.3289,15.4862,std_el_based,18.3082,18.2169,0.694,2.5637,31
2025-08-13,2025-08,Staking Facilities,0,23.7513,6.7323,228640,1,100.0,3.6572,3.0751,84.0821,std_el_based,18.6632,18.445,1.1975,4.2488,31
2025-08-14,2025-08,Attestant (BVI) Limited,29,21.0394,4.1192,228640,2,96.7742,2.966,1.1531,38.8783,std_el_based,18.2545,18.1594,0.9739,2.8597,31
2025-08-14,2025-08,Chorus One,3,20.6847,3.7798,228608,1,100.0,2.428,1.3518,55.6766,std_el_based,18.1585,18.1057,0.7702,3.2802,31
2025-08-14,2025-08,Gateway.fm AS,35,25.9626,9.3403,228640,1,100.0,4.8669,4.4734,91.9145,std_el_based,18.8176,18.5793,1.5647,4.5662,31
2025-08-14,2025-08,Kiln,8,34.6728,17.2101,228608,1,100.0,7.9528,9.2573,116.4027,std_el_based,19.278,18.7234,3.0077,5.1184,31
2025-08-14,2025-08,P2P.org,2,37.0301,19.9277,228608,1,100.0,9.0264,10.9013,120.7707,std_el_based,19.3116,18.3268,3.4502,5.1355,31
2025-08-14,2025-08,ParaFi Technologies LLC,37,21.107,4.4295,228640,1,100.0,2.856,1.5735,55.0956,std_el_based,18.4916,18.5515,0.9449,2.7679,31
2025-08-15,2025-08,Attestant (BVI) Limited,29,21.3565,4.431,228640,1,100.0,2.966,1.465,49.3925,std_el_based,18.2545,18.1594,0.9739,3.1853,31
2025-08-17,2025-08,Blockscape,5,22.8121,5.0863,227936,2,96.7742,4.0998,0.9864,24.0604,std_el_based,18.8888,18.6853,1.366,2.872,31
