Month,Kiln APR (%),Kiln Rank,Total Operators,Percentile,Network Mean APR (%),Network Median APR (%),Diff vs Mean (bps),Diff vs Median (bps),Extra Rewards vs Mean (ETH),Extra Rewards vs Median (ETH),Z-Score,Days
2023-01,1.6221467938961267,4,6,50.0,1.7446793015394466,1.6525287918895812,-12.253250764331995,-3.0381997993454704,-24.610167387185257,-6.102103601376907,-0.40912430132616784,31
2023-02,1.7760157496183167,3,6,66.66666666666666,1.799476622532634,1.635994969455833,-2.3460872914317363,14.002078016248365,-4.256020886295274,25.4010738246322,-0.09005138761662201,28
2023-03,2.3179406483314793,2,6,83.33333333333334,2.087707581996551,2.182862450802035,23.023306633492837,13.507819752944448,46.24139674886028,27.129919361771357,0.841953523238872,31
2023-04,1.5313960667217887,5,6,33.33333333333333,1.651449844948912,1.5893184965533047,-12.005377822712319,-5.7922429831516045,-23.334507513821986,-11.258216060183768,-0.5850746953433551,30
2023-05,3.011658522170434,3,6,66.66666666666666,2.8771936355800825,2.7991841468693415,13.44648865903516,21.247437530109263,27.32078932765838,43.170881204190195,0.9397730424597817,31
2023-06,1.2816646496263735,3,6,66.66666666666666,1.2519391257929073,1.2367078622254573,2.9725523833466077,4.495678740091616,6.420139811897749,9.709798966862815,0.18646369246373745,30
2023-07,1.2093119502239589,4,6,50.0,1.3536765891957632,1.3535930976174482,-14.436463897180424,-14.428114739348917,-34.20718933878224,-34.18740601616282,-0.8365001752869682,31
2023-08,1.2917608280980015,3,6,66.66666666666666,1.2468140577755098,1.2437541420632248,4.494677032249178,4.800668603477682,11.332319605175378,12.103808692549457,0.860266226063298,31
2023-09,0.8471529470406629,5,6,33.33333333333333,0.9152615577670868,0.9226448943990223,-6.810861072642401,-7.54919473583594,-17.685936484338676,-19.60318631989051,-0.8501481022353422,30
2023-10,0.9592924600183026,3,6,66.66666666666666,0.9851994600201003,0.8735583154567252,-2.590700000179771,8.573414456157728,-6.548699062810588,21.671637476446868,-0.14401209524939407,31
2023-11,1.2967895254945696,3,9,77.77777777777779,1.2741336204623883,1.1434919707608844,2.2655905032181387,15.329755473368518,5.276052541438434,35.69956495227604,0.08980463919544474,30
2023-12,1.3790512240779853,1,9,100.0,1.0891181676542934,1.0280273439908103,28.99330564236918,35.1023880087175,69.41337347079485,84.03923300850461,2.1615834945759023,31
2024-01,0.9238896126466488,3,9,77.77777777777779,0.8806444995425933,0.800658221235743,4.324511310405555,12.32313914109058,10.353387170491958,29.503040118442733,0.25997662174367553,31
2024-02,0.9565052008765552,3,9,77.77777777777779,0.8587197131732063,0.8539274675884316,9.778548770334895,10.25777332881235,22.026799966759068,23.106283613735847,0.5538128874570845,29
2024-03,1.0577237615548358,4,9,66.66666666666666,0.9858738069589402,1.0352953810096912,7.18499545958956,2.2428380545144733,17.550758881760814,5.478571298619814,0.7431089572961126,31
2024-04,1.1390112170163884,1,9,100.0,0.6919703820068571,0.6640122137241486,44.704083500953125,47.499900329223976,103.29528845452452,109.75542997014452,7.129827276824111,30
2024-05,0.6711581368867371,2,9,88.88888888888889,0.5841351361932454,0.5791299640365902,8.702300069349167,9.202817285014685,20.739264304669746,21.932093641971704,0.9578322595727028,31
2024-06,0.7751131595455568,2,9,88.88888888888889,0.6100317789013294,0.5839957010694328,16.50813806442274,19.11174584761241,38.35315364008352,44.40208350349404,1.604561384318671,30
2024-07,0.5879333435356278,4,9,66.66666666666666,0.5359672808045581,0.5444863587796261,5.196606273106964,4.344698475600159,12.284651941583213,10.27076244742403,0.700864665695041,31
2024-08,0.5882449808110845,4,9,66.66666666666666,0.5837661118147666,0.5067033244652317,0.447886899631782,8.154165634585274,1.0452350074668249,19.029400915629456,0.02982097742251213,31
2024-09,0.5802568463143268,4,9,66.66666666666666,0.5616838664041405,0.5758675994512272,1.857297991018636,0.43892468630996223,4.143608410919401,0.9792354435039449,0.29173486689964445,30
2024-10,0.5946562913392655,3,9,77.77777777777779,0.547798508279792,0.5473732732023179,4.685778305947349,4.728301813694763,10.65356501600384,10.750246276813943,0.6537787500327774,31
2024-11,0.6564714093167799,2,9,88.88888888888889,0.582130678457245,0.5518901036221422,7.434073085953496,10.458130569463778,16.29209908177581,22.919454446821423,0.5914552713628085,30
2024-12,0.528729558843711,1,9,100.0,0.427787892104822,0.44386465668232644,10.094166673888898,8.486490216138453,22.612526291978032,19.011077322058217,2.0882552037575572,31
2025-01,0.7473142695953056,1,9,100.0,0.46877513095368906,0.48177916062858517,27.853913864161655,26.553510896672044,61.17323876344703,58.317271677209675,5.751011085185643,31
2025-02,0.44836421746760335,8,9,22.22222222222222,0.542249861745577,0.5527048487718684,-9.388564427797366,-10.43406313042651,-18.22688181384283,-20.256604401987033,-0.69749966568006,28
2025-03,0.4919819269212151,7,9,33.33333333333333,0.5318988402242794,0.5475689858911985,-3.9916913303064163,-5.558705896998341,-8.462683083274767,-11.784870739445795,-0.3930011654435832,31
2025-04,0.5716384306838792,4,9,66.66666666666666,0.5188557398058725,0.46056210849972623,5.2782690878006715,11.107632218415294,10.679769128638611,22.47459265248113,0.3250768225118168,30
2025-05,0.454592905941749,2,9,88.88888888888889,0.39158590191857545,0.3684737364530456,6.3007004023173545,8.611916948870341,12.852462137925954,17.5669892952869,1.0772512525193834,31
2025-06,0.4917841281853581,1,9,100.0,0.27973014884263686,0.2964679940442873,21.205397934272128,19.531613414107085,41.46618544089242,38.19317639308362,3.83503732979173,30
2025-07,0.3164074506939385,3,9,77.77777777777779,0.27708431206844214,0.29621071590270737,3.932313862549633,2.019673479123109,7.856284755633078,4.035061930459279,0.6986076421778494,31
2025-08,0.34100526060458064,2,9,88.88888888888889,0.23363664122996666,0.2290655072255491,10.736861937461397,11.193975337903153,20.795224799019476,21.68056503867222,1.8745014413925385,31
